incident_id,incident_date,incident_time,hour,day_of_week,month,year,province,precinct,latitude,longitude,crime_category,crime_subcategory,attack_pattern,weapon_used,suspect_count,victim_age,victim_gender,property_lost,property_recovered,arrest_made,clearance_rate_days,gang_related,repeat_location
SAPS-2024-031105,2024-12-23,10:45:00,10,Monday,12,2024,KwaZulu-Natal,Phoenix,-29.63225636896845,30.833714068789373,Sexual Offenses,Sexual assault,Standard Sexual assault,Blunt object,3,53,F,21121.55,5174.02,0,,0,0
SAPS-2023-031106,2023-02-26,07:41:00,7,Sunday,2,2023,Western Cape,Bellville,-33.71560978511759,18.2913957035446,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,No weapon,3,43,M,0.0,0.0,0,,0,0
SAPS-2024-031107,2024-10-27,09:04:00,9,Sunday,10,2024,Limpopo,Giyani,-23.313278099258483,29.290878524704866,Sexual Offenses,Sexual assault,Standard Sexual assault,Other,1,61,M,85803.73,6149.49,0,,0,1
SAPS-2023-031108,2023-12-19,16:02:00,16,Tuesday,12,2023,North West,Mahikeng,-25.919248507479235,25.214635384043866,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Other,8,50,F,60623.41,9340.69,0,,1,0
SAPS-2023-031109,2023-08-23,20:40:00,20,Wednesday,8,2023,Eastern Cape,Motherwell,-32.94610039658642,25.70961255000133,Robbery,Carjacking,Hijacking - driveway,Other,3,39,F,96554.01,2393.37,0,,1,0
SAPS-2022-031110,2022-12-18,12:50:00,12,Sunday,12,2022,Eastern Cape,Motherwell,-33.04733811181529,26.06061598174525,Violent Crime,Attempted murder,Standard Attempted murder,Other,1,34,F,13575.63,1889.42,0,,0,0
SAPS-2022-031111,2022-05-31,18:08:00,18,Tuesday,5,2022,Free State,Kroonstad,-27.64505486306101,25.132739487677398,Robbery,Carjacking,Hijacking - traffic light,Knife,2,25,M,7760.87,801.32,1,16.8,0,1
SAPS-2023-031112,2023-03-02,16:17:00,16,Thursday,3,2023,Gauteng,Soweto,-25.850062370199755,28.19525123295779,Property Crime,Housebreaking,Standard Housebreaking,No weapon,2,54,F,90380.04,22876.4,0,,0,1
SAPS-2023-031113,2023-04-07,09:54:00,9,Friday,4,2023,KwaZulu-Natal,Chatsworth,-29.555508948809397,31.37772945631116,Robbery,House robbery,Home invasion - banking app,Blunt object,1,70,M,0.0,0.0,0,,0,0
SAPS-2022-031114,2022-01-18,19:26:00,19,Tuesday,1,2022,Eastern Cape,Port Elizabeth,-32.5229437133924,26.00781870869421,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,No weapon,5,65,M,0.0,0.0,0,,1,0
SAPS-2024-031115,2024-03-06,06:12:00,6,Wednesday,3,2024,KwaZulu-Natal,Phoenix,-29.862587311926113,30.897292728077616,Violent Crime,Murder,Taxi violence,Blunt object,2,27,F,64252.0,8606.26,0,,0,0
SAPS-2024-031116,2024-06-23,18:55:00,18,Sunday,6,2024,Gauteng,Pretoria Central,-25.962423019363527,27.867141918601277,Robbery,Carjacking,Hijacking - traffic light,Firearm,2,65,M,15773.69,922.39,1,55.2,0,0
SAPS-2023-031117,2023-09-04,17:02:00,17,Monday,9,2023,Western Cape,Nyanga,-33.82985179472757,18.205127031145793,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Knife,1,53,F,0.0,0.0,1,84.2,0,0
SAPS-2024-031118,2024-12-01,19:56:00,19,Sunday,12,2024,KwaZulu-Natal,Phoenix,-29.991172842210908,31.216056759830916,Violent Crime,Murder,Gang-related shooting,Other,2,65,M,13692.88,3844.35,0,,1,0
SAPS-2023-031119,2023-05-24,12:23:00,12,Wednesday,5,2023,Mpumalanga,Nelspruit,-25.11687877744926,30.553094907464367,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Firearm,4,33,F,44216.68,6088.92,0,,1,0
SAPS-2023-031120,2023-07-27,08:08:00,8,Thursday,7,2023,Gauteng,Roodepoort,-26.382908386572158,28.43497402693184,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Other,7,62,M,73138.11,14850.69,0,,1,1
SAPS-2023-031121,2023-11-22,06:02:00,6,Wednesday,11,2023,Eastern Cape,Motherwell,-32.9780873814931,26.98459030417094,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Knife,2,22,F,98992.43,10518.67,0,,0,0
SAPS-2024-031122,2024-08-18,19:37:00,19,Sunday,8,2024,Gauteng,Hillbrow,-26.298953802336822,28.048795630934155,Violent Crime,Kidnapping,Kidnapping - extortion,No weapon,1,66,F,0.0,0.0,0,,0,0
SAPS-2022-031123,2022-03-31,22:08:00,22,Thursday,3,2022,Gauteng,Roodepoort,-26.169939196156385,28.47476077352873,Violent Crime,Assault GBH,Standard Assault GBH,No weapon,2,20,M,0.0,0.0,1,78.8,0,1
SAPS-2024-031124,2024-05-07,17:26:00,17,Tuesday,5,2024,Gauteng,Hillbrow,-26.025803860187295,28.25557698560469,Violent Crime,Assault GBH,Standard Assault GBH,Firearm,2,51,M,82951.46,18387.8,0,,0,0
SAPS-2022-031125,2022-04-23,21:21:00,21,Saturday,4,2022,Limpopo,Giyani,-23.095152095460513,29.188597497445894,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Blunt object,2,18,M,0.0,0.0,1,85.8,0,0
SAPS-2024-031126,2024-11-13,17:47:00,17,Wednesday,11,2024,KwaZulu-Natal,Durban Central,-29.728536122296184,31.04021586746801,Robbery,Street robbery,Standard Street robbery,Firearm,1,43,F,0.0,0.0,0,,0,0
SAPS-2022-031127,2022-08-15,18:16:00,18,Monday,8,2022,Free State,Bloemfontein,-27.926435976235137,25.804770041518893,Violent Crime,Murder,Domestic violence,No weapon,2,53,F,0.0,0.0,0,,1,0
SAPS-2024-031128,2024-05-15,07:30:00,7,Wednesday,5,2024,Western Cape,Nyanga,-33.76967394286687,18.573562100417675,Robbery,Carjacking,Hijacking - traffic light,No weapon,1,66,F,54357.95,15106.96,0,,0,0
SAPS-2024-031129,2024-09-16,19:12:00,19,Monday,9,2024,Gauteng,Pretoria Central,-26.4606586859462,28.206835788464545,Property Crime,Housebreaking,Standard Housebreaking,Other,1,67,M,86078.53,2118.41,0,,0,0
SAPS-2023-031130,2023-07-11,20:39:00,20,Tuesday,7,2023,Gauteng,Jeppe,-25.593033089958166,28.183147095305465,Robbery,Business robbery,Standard Business robbery,Knife,2,66,M,0.0,0.0,0,,0,0
SAPS-2022-031131,2022-08-12,13:28:00,13,Friday,8,2022,Gauteng,Sandton,-26.12000269560538,28.090648830606188,Sexual Offenses,Sexual assault,Standard Sexual assault,No weapon,3,47,M,31710.42,8810.71,1,65.7,0,0
SAPS-2022-031132,2022-01-30,21:10:00,21,Sunday,1,2022,Gauteng,Jeppe,-26.328601728980527,28.10125547355908,Sexual Offenses,Sexual assault,Standard Sexual assault,Blunt object,2,62,F,60198.84,1594.05,0,,0,0
SAPS-2022-031133,2022-11-28,21:41:00,21,Monday,11,2022,Gauteng,Hillbrow,-25.999007255465074,27.526157688457715,Robbery,House robbery,Home invasion - day,Firearm,6,37,F,68909.13,18022.75,0,,1,1
SAPS-2024-031134,2024-12-28,20:33:00,20,Saturday,12,2024,North West,Mahikeng,-26.85622022756891,25.382494498203254,Sexual Offenses,Sexual assault,Standard Sexual assault,Firearm,7,26,M,0.0,0.0,0,,1,0
SAPS-2022-031135,2022-03-30,20:05:00,20,Wednesday,3,2022,Gauteng,Roodepoort,-26.10934807323772,27.74183242933495,Robbery,Business robbery,Standard Business robbery,No weapon,6,26,F,86048.71,4960.31,1,80.4,1,0
SAPS-2023-031136,2023-06-14,20:39:00,20,Wednesday,6,2023,Western Cape,Cape Town Central,-33.78287565106474,18.61861009340083,Robbery,House robbery,Home invasion - night,Blunt object,2,22,F,96023.18,11367.37,1,88.3,0,0
SAPS-2024-031137,2024-01-23,07:44:00,7,Tuesday,1,2024,KwaZulu-Natal,Phoenix,-29.629942629181063,30.86086731016336,Violent Crime,Assault GBH,Standard Assault GBH,Blunt object,1,22,F,0.0,0.0,1,22.7,0,0
SAPS-2024-031138,2024-05-19,16:55:00,16,Sunday,5,2024,Western Cape,Khayelitsha,-34.1982768174193,18.33149221532024,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Other,2,28,M,18675.26,2570.86,0,,1,0
SAPS-2022-031139,2022-05-08,18:45:00,18,Sunday,5,2022,Gauteng,Jeppe,-25.744701795568016,28.102836807300797,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Blunt object,8,34,M,79597.64,7340.49,0,,1,0
SAPS-2023-031140,2023-11-29,20:12:00,20,Wednesday,11,2023,Eastern Cape,East London,-32.96142183433697,26.06103987094951,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Firearm,1,24,F,0.0,0.0,0,,0,0
SAPS-2023-031141,2023-10-26,12:12:00,12,Thursday,10,2023,Gauteng,Sandton,-26.424257673079612,28.284866470233343,Robbery,Carjacking,Hijacking - driveway,Firearm,4,37,F,22372.18,2416.85,0,,1,0
SAPS-2022-031142,2022-03-29,13:43:00,13,Tuesday,3,2022,Eastern Cape,Motherwell,-33.46134443200532,25.618272937725187,Violent Crime,Murder,Domestic violence,Blunt object,8,47,F,0.0,0.0,1,45.9,1,0
SAPS-2023-031143,2023-07-14,08:06:00,8,Friday,7,2023,Gauteng,Hillbrow,-26.20506476436896,28.072933677397614,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Knife,1,39,M,0.0,0.0,1,15.7,0,0
SAPS-2023-031144,2023-02-25,11:31:00,11,Saturday,2,2023,Gauteng,Jeppe,-25.50777348341053,27.590641575392162,Robbery,Street robbery,Standard Street robbery,Blunt object,1,21,M,0.0,0.0,1,64.1,0,0
SAPS-2023-031145,2023-08-28,20:53:00,20,Monday,8,2023,Limpopo,Polokwane,-23.29024380109456,30.203506606120378,Violent Crime,Attempted murder,Standard Attempted murder,No weapon,1,54,M,0.0,0.0,0,,0,0
SAPS-2023-031146,2023-07-26,21:12:00,21,Wednesday,7,2023,Gauteng,Hillbrow,-25.676894759550347,28.189613915115057,Sexual Offenses,Rape,Standard Rape,Other,2,47,M,62997.37,16229.7,0,,1,0
SAPS-2022-031147,2022-02-12,10:02:00,10,Saturday,2,2022,Gauteng,Hillbrow,-25.692258420388235,28.02246900711834,Violent Crime,Kidnapping,Kidnapping - extortion,No weapon,2,70,F,16009.76,64.74,0,,1,1
SAPS-2023-031148,2023-08-06,21:05:00,21,Sunday,8,2023,Western Cape,Cape Town Central,-33.98301459824802,18.57123699036521,Robbery,House robbery,Home invasion - banking app,Blunt object,3,68,F,90001.37,3800.36,0,,1,0
SAPS-2023-031149,2023-05-25,23:57:00,23,Thursday,5,2023,Free State,Bloemfontein,-27.648693785778008,26.377117905402724,Contact Crime,Common assault,Standard Common assault,No weapon,1,64,M,0.0,0.0,0,,0,0
SAPS-2022-031150,2022-12-27,17:19:00,17,Tuesday,12,2022,Gauteng,Sandton,-25.89440688080827,27.837976153212516,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Blunt object,3,32,F,14825.47,4443.57,1,1.6,0,0
SAPS-2024-031151,2024-12-17,06:23:00,6,Tuesday,12,2024,Gauteng,Roodepoort,-25.90387855445014,28.12776412281645,Sexual Offenses,Rape,Standard Rape,Firearm,1,65,F,25595.57,5996.95,0,,0,0
SAPS-2022-031152,2022-04-02,13:27:00,13,Saturday,4,2022,Western Cape,Bellville,-33.823287256980876,18.543306017007787,Violent Crime,Kidnapping,Kidnapping - banking transfer,Firearm,2,22,M,0.0,0.0,0,,1,0
SAPS-2023-031153,2023-01-04,18:20:00,18,Wednesday,1,2023,North West,Mahikeng,-27.104899410669752,26.163852168511593,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Firearm,8,64,M,89042.77,26383.31,0,,1,0
SAPS-2023-031154,2023-12-22,08:40:00,8,Friday,12,2023,Western Cape,Bellville,-34.05106429546183,18.252394697025043,Robbery,Street robbery,Standard Street robbery,Other,2,64,F,39567.65,8504.03,0,,0,0
SAPS-2023-031155,2023-10-16,07:53:00,7,Monday,10,2023,Mpumalanga,Middelburg,-25.17456686854014,29.132144225650244,Contact Crime,Common assault,Standard Common assault,Firearm,2,66,F,0.0,0.0,1,37.7,1,0
SAPS-2023-031156,2023-11-27,19:27:00,19,Monday,11,2023,Gauteng,Pretoria Central,-25.868296764973866,28.488494612999478,Sexual Offenses,Sexual assault,Standard Sexual assault,Blunt object,2,57,M,0.0,0.0,0,,0,1
SAPS-2022-031157,2022-12-09,19:24:00,19,Friday,12,2022,Free State,Sasolburg,-28.868571242790484,25.550329609882283,Violent Crime,Attempted murder,Standard Attempted murder,Blunt object,6,48,M,52884.72,15158.14,1,83.3,1,0
SAPS-2022-031158,2022-07-28,18:02:00,18,Thursday,7,2022,Gauteng,Hillbrow,-25.739195787365553,27.596894131683374,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Firearm,5,32,F,1236.5,149.92,0,,1,0
SAPS-2022-031159,2022-11-30,18:28:00,18,Wednesday,11,2022,North West,Brits,-25.834549949018598,25.000540244713456,Robbery,Business robbery,Standard Business robbery,Firearm,2,20,M,99862.94,29667.34,1,69.2,0,0
SAPS-2023-031160,2023-12-31,09:01:00,9,Sunday,12,2023,Western Cape,Khayelitsha,-33.75502632972407,18.240093891390647,Robbery,Carjacking,Hijacking - fake accident,Firearm,1,40,M,92396.63,1773.63,1,57.5,0,0
SAPS-2023-031161,2023-04-23,20:59:00,20,Sunday,4,2023,Western Cape,Cape Town Central,-33.73901007570402,18.718730739830427,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,4,18,M,38976.57,6506.64,0,,1,0
SAPS-2022-031162,2022-07-21,16:10:00,16,Thursday,7,2022,Western Cape,Khayelitsha,-33.930218440561454,18.66676917703855,Violent Crime,Kidnapping,Kidnapping - banking transfer,No weapon,1,20,F,18470.2,3020.56,0,,0,1
SAPS-2022-031163,2022-03-02,19:20:00,19,Wednesday,3,2022,Gauteng,Hillbrow,-26.425123152115148,27.635147851942673,Violent Crime,Attempted murder,Standard Attempted murder,Blunt object,2,24,F,73181.87,9852.15,0,,0,0
SAPS-2024-031164,2024-08-27,13:47:00,13,Tuesday,8,2024,KwaZulu-Natal,Phoenix,-29.815356328223665,31.03745858808493,Sexual Offenses,Sexual assault,Standard Sexual assault,Blunt object,7,33,F,26251.15,5498.14,0,,1,0
SAPS-2024-031165,2024-11-18,13:50:00,13,Monday,11,2024,Western Cape,Nyanga,-33.76589287011331,18.525608268506865,Robbery,Business robbery,Standard Business robbery,Blunt object,3,31,F,0.0,0.0,0,,0,0
SAPS-2022-031166,2022-08-03,09:43:00,9,Wednesday,8,2022,Limpopo,Polokwane,-23.00219222626417,30.359768840453953,Robbery,Carjacking,Hijacking - traffic light,Firearm,1,59,F,0.0,0.0,1,13.7,0,0
SAPS-2024-031167,2024-10-17,08:53:00,8,Thursday,10,2024,Gauteng,Pretoria Central,-25.62243187241395,28.27675474387359,Sexual Offenses,Rape,Standard Rape,Knife,3,28,M,0.0,0.0,1,79.6,0,0
SAPS-2022-031168,2022-01-16,23:11:00,23,Sunday,1,2022,KwaZulu-Natal,Durban Central,-29.511484850759697,30.520012638188142,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Knife,3,34,F,0.0,0.0,0,,0,0
SAPS-2024-031169,2024-07-05,17:25:00,17,Friday,7,2024,Gauteng,Sandton,-26.292171323443245,28.43044573543184,Robbery,Business robbery,Standard Business robbery,Blunt object,3,67,F,0.0,0.0,0,,0,1
SAPS-2023-031170,2023-05-20,05:13:00,5,Saturday,5,2023,Gauteng,Hillbrow,-25.70777977929712,27.767362746034948,Sexual Offenses,Rape,Standard Rape,Other,2,48,F,6262.74,1685.22,0,,0,0
SAPS-2022-031171,2022-09-10,14:11:00,14,Saturday,9,2022,Gauteng,Hillbrow,-25.525753344879533,28.369881027234715,Sexual Offenses,Sexual assault,Standard Sexual assault,Other,2,44,M,0.0,0.0,0,,1,0
SAPS-2023-031172,2023-06-03,18:33:00,18,Saturday,6,2023,Limpopo,Giyani,-23.903014160356115,30.62261968990309,Contact Crime,Common assault,Standard Common assault,Knife,6,50,F,93193.29,26031.01,1,87.7,1,0
SAPS-2023-031173,2023-01-10,20:38:00,20,Tuesday,1,2023,Limpopo,Thohoyandou,-22.82326857997399,29.442306102954422,Sexual Offenses,Rape,Standard Rape,Knife,2,59,F,0.0,0.0,1,62.5,0,0
SAPS-2024-031174,2024-06-21,20:50:00,20,Friday,6,2024,Western Cape,Bellville,-33.86537674445595,18.782135551418797,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Firearm,6,42,F,78775.8,4367.49,0,,1,1
SAPS-2024-031175,2024-12-01,21:54:00,21,Sunday,12,2024,Gauteng,Pretoria Central,-25.824131203551214,28.31376518949965,Violent Crime,Murder,Gang-related shooting,Knife,7,42,F,0.0,0.0,0,,1,1
SAPS-2024-031176,2024-12-26,16:55:00,16,Thursday,12,2024,Eastern Cape,East London,-33.40061348023907,26.954917578700925,Violent Crime,Assault GBH,Standard Assault GBH,Knife,2,33,M,0.0,0.0,0,,0,0
SAPS-2024-031177,2024-08-07,17:07:00,17,Wednesday,8,2024,Northern Cape,Kimberley,-28.590490572584283,20.287416689814382,Violent Crime,Attempted murder,Standard Attempted murder,Blunt object,6,70,F,76485.74,17135.71,1,49.1,1,0
SAPS-2023-031178,2023-06-16,11:41:00,11,Friday,6,2023,KwaZulu-Natal,Inanda,-29.723961287770486,31.25061111259738,Robbery,Carjacking,Hijacking - traffic light,Blunt object,2,34,M,0.0,0.0,0,,1,1
SAPS-2022-031179,2022-01-26,20:10:00,20,Wednesday,1,2022,KwaZulu-Natal,Durban Central,-29.726627567277482,31.431596873976446,Robbery,Carjacking,Hijacking - driveway,Firearm,3,30,F,0.0,0.0,0,,0,0
SAPS-2022-031180,2022-04-26,20:03:00,20,Tuesday,4,2022,KwaZulu-Natal,Chatsworth,-29.652166827216966,30.617574823995497,Sexual Offenses,Sexual assault,Standard Sexual assault,Knife,3,37,M,0.0,0.0,1,9.7,0,0
SAPS-2022-031181,2022-03-22,16:48:00,16,Tuesday,3,2022,Gauteng,Pretoria Central,-25.565481805991254,27.65288798245477,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Other,3,38,F,0.0,0.0,1,4.5,0,0
SAPS-2022-031182,2022-09-11,05:52:00,5,Sunday,9,2022,Free State,Sasolburg,-27.86261683460391,25.371359198257725,Contact Crime,Common assault,Standard Common assault,No weapon,5,51,M,0.0,0.0,0,,1,0
SAPS-2023-031183,2023-01-22,20:49:00,20,Sunday,1,2023,KwaZulu-Natal,Durban Central,-29.500709862100273,30.83218750812658,Sexual Offenses,Rape,Standard Rape,Blunt object,3,59,M,0.0,0.0,0,,1,1
SAPS-2023-031184,2023-09-16,15:23:00,15,Saturday,9,2023,Mpumalanga,Nelspruit,-25.504070677938593,29.933675013969506,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Firearm,7,66,F,48947.27,10832.21,1,3.4,1,0
SAPS-2022-031185,2022-11-02,16:15:00,16,Wednesday,11,2022,Gauteng,Sandton,-26.398102795124334,27.994014999994587,Robbery,Street robbery,Standard Street robbery,Knife,1,59,F,0.0,0.0,1,37.9,0,0
SAPS-2023-031186,2023-09-28,04:44:00,4,Thursday,9,2023,Western Cape,Nyanga,-34.12524700284972,18.68118849069332,Sexual Offenses,Sexual assault,Standard Sexual assault,Other,3,57,F,59250.35,15587.83,1,49.1,0,0
SAPS-2022-031187,2022-02-02,10:29:00,10,Wednesday,2,2022,North West,Brits,-25.583373133180913,26.616116882730942,Violent Crime,Attempted murder,Standard Attempted murder,Firearm,2,26,F,50574.42,5294.49,0,,0,0
SAPS-2022-031188,2022-11-19,21:54:00,21,Saturday,11,2022,Gauteng,Roodepoort,-26.068936004594132,27.50237139695439,Contact Crime,Common assault,Standard Common assault,Firearm,2,65,F,63274.23,15516.46,0,,0,0
SAPS-2023-031189,2023-06-11,17:12:00,17,Sunday,6,2023,Gauteng,Hillbrow,-26.463356539340605,27.99503514493818,Contact Crime,Common assault,Standard Common assault,No weapon,2,31,M,49371.89,14551.73,0,,0,0
SAPS-2023-031190,2023-01-04,23:19:00,23,Wednesday,1,2023,Mpumalanga,Ermelo,-25.32051269865969,30.639028130314852,Violent Crime,Assault GBH,Standard Assault GBH,Knife,2,32,M,39241.44,5488.1,1,79.0,0,0
SAPS-2024-031191,2024-06-09,17:37:00,17,Sunday,6,2024,Gauteng,Hillbrow,-25.90046848911955,28.478313126243503,Sexual Offenses,Rape,Standard Rape,Other,1,47,M,73199.23,20840.12,0,,0,0
SAPS-2024-031192,2024-03-03,08:16:00,8,Sunday,3,2024,Western Cape,Khayelitsha,-33.953110983853584,18.560017279974367,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Firearm,1,52,M,34549.04,4382.15,0,,0,1
SAPS-2024-031193,2024-08-05,09:42:00,9,Monday,8,2024,Gauteng,Roodepoort,-26.269897676829636,27.839660481595978,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,2,41,M,0.0,0.0,0,,0,0
SAPS-2023-031194,2023-11-30,23:14:00,23,Thursday,11,2023,Eastern Cape,Motherwell,-32.8168682609621,26.703282667325084,Robbery,House robbery,Home invasion - night,Blunt object,3,68,M,78986.21,21077.65,1,8.4,0,1
SAPS-2023-031195,2023-11-28,19:37:00,19,Tuesday,11,2023,KwaZulu-Natal,Pietermaritzburg,-29.815175560006434,30.61198195322956,Violent Crime,Assault GBH,Standard Assault GBH,Blunt object,2,40,M,98805.39,734.29,0,,0,0
SAPS-2022-031196,2022-05-21,18:26:00,18,Saturday,5,2022,North West,Rustenburg,-26.814769570313054,25.088311179831845,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Firearm,1,65,M,0.0,0.0,0,,0,0
SAPS-2023-031197,2023-06-01,18:11:00,18,Thursday,6,2023,Western Cape,Nyanga,-33.909616387011184,18.393809285758866,Violent Crime,Kidnapping,Kidnapping - banking transfer,Blunt object,3,53,F,0.0,0.0,1,49.6,0,0
SAPS-2022-031198,2022-06-26,21:33:00,21,Sunday,6,2022,Gauteng,Sandton,-26.12015149146818,28.075088221060764,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,1,24,F,0.0,0.0,0,,0,0
SAPS-2023-031199,2023-07-18,22:42:00,22,Tuesday,7,2023,Western Cape,Cape Town Central,-33.909356100941665,18.553005986844948,Sexual Offenses,Sexual assault,Standard Sexual assault,Other,8,32,M,95771.01,12447.19,0,,1,0
SAPS-2023-031200,2023-02-27,08:12:00,8,Monday,2,2023,Gauteng,Sandton,-26.008408790697025,27.98812243342897,Robbery,House robbery,Home invasion - day,Blunt object,1,63,M,0.0,0.0,0,,0,0
SAPS-2022-031201,2022-02-15,17:32:00,17,Tuesday,2,2022,KwaZulu-Natal,Pietermaritzburg,-29.589390277866883,30.967554453140735,Sexual Offenses,Sexual assault,Standard Sexual assault,Firearm,3,33,M,71039.85,2474.04,0,,0,0
SAPS-2024-031202,2024-05-01,18:25:00,18,Wednesday,5,2024,Gauteng,Sandton,-25.963969839484868,28.488229876502466,Contact Crime,Common assault,Standard Common assault,Other,1,62,M,0.0,0.0,0,,0,1
SAPS-2024-031203,2024-02-27,17:25:00,17,Tuesday,2,2024,Gauteng,Jeppe,-26.318949948306944,28.226420982781498,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Other,3,32,F,48375.25,9576.97,0,,1,1
SAPS-2024-031204,2024-07-05,14:12:00,14,Friday,7,2024,Eastern Cape,Motherwell,-33.026812823257586,27.161083359744687,Robbery,Business robbery,Standard Business robbery,No weapon,3,30,M,0.0,0.0,0,,0,0
SAPS-2023-031205,2023-10-15,15:52:00,15,Sunday,10,2023,Western Cape,Bellville,-33.997983718692346,18.38179365621225,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Blunt object,2,22,F,66327.91,17623.09,0,,0,0
SAPS-2023-031206,2023-07-20,11:20:00,11,Thursday,7,2023,KwaZulu-Natal,Inanda,-29.896106902677253,31.372237155136244,Violent Crime,Murder,Taxi violence,Other,1,32,M,0.0,0.0,1,15.9,0,1
SAPS-2024-031207,2024-03-05,23:42:00,23,Tuesday,3,2024,Free State,Welkom,-27.922507305251422,25.19225112945639,Sexual Offenses,Sexual assault,Standard Sexual assault,No weapon,2,63,M,10454.73,1986.99,1,51.9,1,0
SAPS-2022-031208,2022-09-26,08:20:00,8,Monday,9,2022,KwaZulu-Natal,Pietermaritzburg,-29.643254881881884,30.535015631148624,Robbery,House robbery,Home invasion - night,Knife,2,34,F,33911.5,5608.21,0,,1,0
SAPS-2022-031209,2022-07-23,05:51:00,5,Saturday,7,2022,Gauteng,Sandton,-26.318373584239122,28.092797706246753,Sexual Offenses,Rape,Standard Rape,Firearm,1,33,F,0.0,0.0,0,,0,0
SAPS-2022-031210,2022-10-04,23:42:00,23,Tuesday,10,2022,Northern Cape,De Aar,-28.07297933553312,23.361934325740428,Robbery,House robbery,Home invasion - day,Firearm,3,65,F,0.0,0.0,1,6.9,0,1
SAPS-2024-031211,2024-09-25,18:35:00,18,Wednesday,9,2024,Western Cape,Khayelitsha,-33.896054810872684,18.778984737399046,Violent Crime,Murder,Taxi violence,Firearm,2,51,M,0.0,0.0,0,,0,0
SAPS-2023-031212,2023-09-01,18:13:00,18,Friday,9,2023,Gauteng,Sandton,-25.644816452662234,27.840215297459988,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Knife,2,41,F,0.0,0.0,0,,0,1
SAPS-2023-031213,2023-06-25,13:47:00,13,Sunday,6,2023,Free State,Bloemfontein,-27.74877358057376,27.174838230319533,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Knife,3,45,F,48275.89,5791.28,1,17.3,0,0
SAPS-2022-031214,2022-02-16,17:07:00,17,Wednesday,2,2022,Gauteng,Soweto,-25.530275009435584,27.512562927374773,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Knife,3,65,M,19908.75,496.24,0,,1,0
SAPS-2024-031215,2024-05-03,17:27:00,17,Friday,5,2024,Western Cape,Khayelitsha,-33.76262784751349,18.241937189399742,Sexual Offenses,Sexual assault,Standard Sexual assault,Firearm,3,48,F,18453.0,483.19,1,47.6,0,0
SAPS-2024-031216,2024-09-29,18:31:00,18,Sunday,9,2024,Gauteng,Pretoria Central,-25.971884125409012,27.91466353975246,Robbery,Street robbery,Standard Street robbery,Other,3,51,F,0.0,0.0,1,82.6,0,0
SAPS-2023-031217,2023-04-14,19:37:00,19,Friday,4,2023,Gauteng,Sandton,-25.580118378936405,27.905151840104505,Violent Crime,Attempted murder,Standard Attempted murder,No weapon,6,52,M,96733.03,21179.28,0,,1,0
SAPS-2024-031218,2024-03-01,05:34:00,5,Friday,3,2024,Gauteng,Jeppe,-25.903957326140247,28.191878672344014,Robbery,Street robbery,Standard Street robbery,Firearm,8,27,M,0.0,0.0,0,,1,0
SAPS-2023-031219,2023-01-26,21:04:00,21,Thursday,1,2023,Western Cape,Bellville,-34.19048512170281,18.554558752190015,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Knife,3,50,F,24880.11,2361.35,0,,0,1
SAPS-2023-031220,2023-06-05,19:37:00,19,Monday,6,2023,Limpopo,Thohoyandou,-23.223012247005165,30.18801727924289,Robbery,Carjacking,Hijacking - driveway,No weapon,6,29,F,35936.79,9571.61,0,,1,0
SAPS-2022-031221,2022-12-07,18:49:00,18,Wednesday,12,2022,Western Cape,Khayelitsha,-34.16212797097216,18.233335022013364,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Blunt object,1,29,F,0.0,0.0,0,,0,0
